"","SRR2166176","SRR2167642"
"THAP4",4.775746161331,5.91611991759177
"ZNF417",3.26937786131261,5.02691491874673
"GMIP",0.263640623956999,0.270637116687585
"OR2T34",0,0
"ARHGAP24",0.615872676601623,0.717546562116385
"LOC100240734",0,0
"C9orf16",6.40013259601989,8.60002903489391
"ARL5C",0.0174834819866159,0.00897372924456592
"LOC101929457",0.0783410349111866,0.0804200486573842
"OSBPL10-AS1",0.0129515694473891,0
"RIN3",0.203026255003163,0.127167964538218
"HIP1",6.67135732821826,4.64211324539151
"GRK5",3.93552679990667,4.40803425675341
"STX1A",26.9908603048097,18.2222640639292
"NDUFB8",56.4552303606969,57.6772508510481
"MIR5588",0,0
"CHRNB3",0.57748880392591,1.06706555477904
"ABCF1",7.90086397861848,11.0400955729171
"ANKRD49",8.73667841953928,7.91596936123453
"LGI4",3.51404485683197,6.86266934018917
"VDAC3",66.8074238243661,56.6864562460243
"POLD1",1.0209878424683,0.947062779680723
"NAA38",7.88886560826554,8.30343831676235
"PPCS",5.537471020564,7.27132618786362
"DEFA1",1.90587940775499,0.0631115361274204
"SVOPL",0.00948247245799003,0.00486705911741135
"GSTT4",0,0
"ODF1",0.0860247717326101,0.0588717976159814
"UCN3",0,0
"SHTN1",10.7400492128793,13.0204506765327
"TPPP3",2.61358021152177,3.95997166408675
"CCDC148-AS1",0.0375839883209139,0.0385813918967627
"DENND5B",10.3824521583066,12.9061919548339
"EIF2A",26.7329422810719,24.8213959145843
"OR5M10",0,0
"CXCL3",0.0673259817826196,0.0691126781386353
"ATP11A-AS1",0.0136310541583607,0
"PRICKLE2-AS1",0.275596655327839,0.353638046401918
"LOC729683",0.147430612081217,0.134527221745291
"COL13A1",29.0805538794853,21.9885806429849
"CD36",0.248132351959529,0.212264405245165
"SNORD26",14.3420499432608,8.58821783621937
"PSORS1C2",0.103927898139571,0.106685935853657
"KCNAB2",8.11071455954978,7.05518659340596
"ALKBH5",25.5050953471128,24.835833711324
"GK2",0.0307716485222725,0.0157941331400239
"AREG",0.0362612508678721,0
"DELE1",25.3679801308847,25.2346994585222
"SAMD15",0.159904353980035,0.211047292829768
"HOXA4",0.0684127549287386,0
"SH3BGRL",8.62400825762117,10.889698335236
"C11orf53",0,0
"DBF4B",1.70177206563903,2.34355230627313
"USP2",4.83941471476819,6.42778061626001
"ABCB10",12.4052329308338,11.610179690982
"VSTM2B",16.6665286919053,9.77058192772653
"ALOX5",9.64467612359582,6.01109463641934
"MTFR1",1.92998529786625,3.213657416417
"PTAR1",6.32852750228583,6.10175781279403
"KIAA0556",1.20017921004137,1.43580034786695
"MIR1253",0,0
"DPH2",3.15109032456454,5.27603826115866
"USP17L28",0,0
"PRKAR2B",5.83330829385172,9.98729097277546
"KLHL30",0.328784245657593,0.0493916369692856
"LOC100506725",1.23754087201998,3.21902062506844
"SDCBP2-AS1",1.0455535834273,1.68553525441537
"SLC25A17",6.61403761380215,7.68919693104195
"LINC00364",0,0
"DCAF16",11.428076548435,11.6995106824981
"LOC101928132",0,0
"ELFN1",0.00777094166843344,0.0239315005653521
"KRTAP20-3",0,0
"USP6NL",0.683760243797785,1.06041778763145
"MCFD2",22.7509161734798,22.6843329448261
"MFSD5",2.08379261089608,3.29182534542642
"SLC6A14",0.00661045812281562,0.00678588640662087
"BEST4",1.10934273295047,1.09383052209508
"MIR4433A",0,0
"OR9I1",0,0
"ZNF157",1.4050217894516,1.52170136072542
"NXN",2.29176038988471,1.34582130815391
"TCP1",31.3826302479631,29.384085892986
"CTNS",1.18708109080109,1.87752176693604
"OR56A1",0,0
"AGPAT5",6.81277991540461,8.55861954978858
"LHX2",0,0.011552620172477
"AFG3L1P",6.23790901417351,7.36557708886838
"MIR6740",0.528836649825249,0.814306368794504
"MGST3",8.31185045366633,7.19980851472809
"MIR1289-1",0,0.213001434430044
"GK3P",0.0319906538705852,0.0328396215823622
"MIR3129",0,0
"TBC1D3I",0.49624662900997,0.361953486479026
"ARHGEF16",0.11816357284429,0.110272178888824
"UMOD",0,0
"TNFRSF10B",0.787821019243353,0.553027376868389
"FOXRED1",9.840035591706,9.98730855218319
"CFC1",0.608684963639487,0.790236597957359
"IL1R2",0.116677920137169,0.0698683520681693
"GSTT2B",0.48937841025685,0.530274726661147
"MIR222",0,0
"CRYGD",0.0965404546530746,0
"LINC01847",0,0.00547034181521782
"FAM174A",8.92579909074756,10.0074572244082
"RPN2",20.5095384298581,20.4445108628392
"UTP18",11.5300383134447,14.5188541148876
"SLC25A5",57.7068315078145,75.1673542046248
"ARF5",39.0139275024341,46.1148674759202
"KDM5D",11.9731791769798,12.5631905969061
"DKK2",0.311314466816554,0.0923219924179306
"FBXL20",5.22169896806298,4.98235788715002
"CLRN1",0.00860578073592356,0
"MIR4263",0,0
"NNAT",17.2548756866845,10.7601033028963
"USP17L19",0,0
"CATSPERZ",1.87647593863114,1.36320918035228
"TMEM235",1.68802951388302,2.34579904113272
"CCR6",0.14140686566553,0.0870957119486786
"SOX8",1.73262016556578,2.51910721730261
"PTTG3P",0,0
"LINC02108",0,0
"MRGPRD",0.185585532392091,0.127007066492449
"FAM30A",0.00906898139876363,0.00620643596882362
"LOC101928516",0,0
"TTTY12",0,0
"UNC5B-AS1",0.0422620519308721,0.0867672038413758
"MIR199A1",0.4208347988046,0.864005818533136
"SOST",0.0129909872674463,0.0400072259451213
"NAA16",10.5725866719964,12.2647002871817
"DAOA-AS1",0,0
"NPHS1",0.563759824813709,0.179796777771321
"SNORD22",32.487778475971,22.3955793915018
"CRB1",1.99179479336745,1.97472975166588
"LINC02532",0.00904062654012907,0.00928054661359344
"FKBP1B",12.3650649232545,8.15730717044433
"FZD8",0.0889705331467789,0.0837206630613374
"MIR4447",0,0
"CYP27B1",0.0781725105919009,0.160494104082173
"CSNK1E",18.757046660869,17.8081915687065
"CEP295",7.33529015660454,6.62222469128478
"MMP16",1.95331262124476,2.00768137023818
"ACIN1",18.2129078244893,20.2786718000428
"MIR758",0,0
"GPX5",0.0149247106469164,0
"GNPDA2",11.5505320638615,10.0210174152889
"MOV10L1",0.291314193526409,0.508822984226368
"PLPPR1",1.1482630610065,1.6218065064698
"ASB16-AS1",3.36445446670328,3.26671468218565
"ZCCHC13",0,0
"HOXA1",0,0
"BLOC1S6",14.106244072203,13.3189059011078
"IZUMO3",0,0
"PADI6",0,0
"TP53TG1",2.77471233424929,2.638469381327
"BCRP3",1.95502316565714,1.6835707707186
"RNF34",11.0867986908639,12.0764907363058
"TMEM110-MUSTN1",5.01720173226412,5.03296133760265
"HSD17B4",12.8069574879075,12.6661195590319
"AMDHD2",4.3251715739716,5.75367319535998
"KDM7A-DT",1.34331175063804,1.09543594849737
"ADAD2",0.0145362543007184,0.0522270605462137
"FAM197Y2",0,0
"TTTY17B",0,0
"DNALI1",2.0987907840742,1.98928808241488
"WRB",11.4721777089025,12.3229645994691
"SPATA25",3.82865159757897,2.99833987488316
"CHKA",7.72221543888492,13.3622277215212
"MARS2",1.34600225811766,1.56459748589621
"OR2D3",0,0
"PLIN3",1.46581562697741,1.45019675513836
"RIOX2",2.58403576678784,3.72257158079484
"CYP4V2",3.0832896873364,5.15112921391911
"COL16A1",3.7038819777409,5.13244064854286
"CPPED1",0.626708947757128,1.08327194660165
"LINC01793",0.0293509535512049,0.0301298689174129
"ALOX15P1",0.086377077470855,0.169949590660637
"KDELR1",14.8400820344343,12.6449612109088
"ATF7IP2",0.345965581742977,0.719892189593014
"ZWINT",0.716197826224649,0.670712674942039
"CYP20A1",0.591956970971978,0.876633380025176
"SH3RF1",0.791609412616263,1.05258461338545
"FLVCR2",0.249348687018154,0.19353519301765
"TRIM36",0.219952099162555,0.240841798589966
"SLC8A1-AS1",0.345506611219163,0.343818244602124
"TOPORS",6.77350963747013,8.95167375385063
"DCAF12L1",0,0
"EPCAM-DT",0.378538058046367,0.293596571781952
"SULT1A1",8.98826417291943,7.18175136152591
"FAM110A",0.263446912991564,0.428193919618369
"PCDHGA2",25.6000116879602,33.0944168021647
"MIR4679-2",0,0
"ATXN7",4.32617439050241,5.55791619050082
"ORMDL3",11.9612645560022,12.6383878834099
"C10orf88",5.43345074145227,6.48630652391067
"WDPCP",0.718056522790491,0.666787099085355
"GALNT10",0.666134655805985,0.850382251177264
"HIST1H4K",0.28730067995314,0.393233417409312
"CXorf38",3.19411035610984,3.35501051378277
"FKBP2",9.68103236478915,13.6384500552968
"DUSP4",1.24342562435831,7.04146288073657
"TRPC7-AS2",0,0
"TUBB3",11.6077257112264,15.8830794229984
"LOC105372672",0,0
"GOLGA8S",0.288555845029965,0.176317581960947
"VCL",6.13613525895113,5.87536062368605
"ZMYND11",42.5976923629239,47.3856655276039
"PBX1",3.61099191474634,3.65341215107118
"SYBU",21.2396353474697,22.4626751899164
"ESX1",0,0
"ZNF395",6.40820241493005,5.51351229757535
"EIF3IP1",0.0617978711791656,0.0317189312905133
"RAB1A",51.2838041925165,50.4100988837488
"HIGD1C",0.0805371178305299,0.413372056036743
"MSL1",48.5896643818112,36.7303509111953
"DDC",0.0285834860157461,0.0489033905579183
"ISLR2",0.171410338473927,0.18601403747636
"MUC7",0,0
"TCHH",0.0341721466363135,0.0219243792408337
"LOC105373051",0,0.0577631008623848
"BCL7C",1.75960234543378,2.47581476308864
"SPATA31A5",0,0
"SUSD5",0.841249435070457,0.973818059646623
"NSD2",7.48492653330993,7.37491617025383
"BLOC1S4",1.49673526773361,2.01067031239344
"NTRK2",6.72037813069193,8.969846783502
"JHY",0.810826363423307,1.04862244642483
"MIR548I1",0,0
"CMTR2",1.09554698744463,1.88920079959794
"PRR23C",0,0
"BSPH1",0.502556541080111,0.281396390439691
"POLR2G",15.2426232821317,15.9023348612858
"LINC01271",0.0132796758733896,0.0136320918035228
"CASP4",0.732981007068982,0.363534972985345
"TRAPPC10",3.21788310356359,4.17148173939137
"LOC284933",0.263471111293483,0.304270993685684
"MIR3688-2",0,0
"LOC101929528",0,0
"OR4K15",0,0
"LINC02337",0,0
"LINC00499",0,0
"LINC00920",0,0
"MBOAT7",5.37510690113388,5.15260612811725
"FGL2",5.89278405936901,10.1663308443518
"MCM7",16.8130506440794,13.3290528270423
"SMTN",1.73581000541889,3.62065004184075
"MIR3927",0,0
"TSHZ2",0.0641237031482726,0.0219418058199934
"RPL9",45.1627148029192,63.3302479068077
"EIF3H",19.8157985920804,17.7244737305518
"SLC22A31",46.7307214786003,50.3094698369665
"MIR186",2.77946704326759,6.41976416328691
"DAO",3.24724497599367,10.0792520133696
"SLC22A16",0.00764762495908026,0.0078505775679361
"NBPF15",23.296370702691,20.9433479757571
"SCARF1",2.10799128205892,2.0340971492759
"NTNG2",0.578922772300732,0.840602219242086
"BAK1",5.30856844079781,5.93476691084651
"LNX1-AS1",0,0
"FOXO1",1.33766311449299,1.03848452883865
"FAM223A",0.335251284321196,0.387166702694722
"OR10H3",0,0
"LRRC75A-AS1",29.6646550435894,26.8534801229411
"GKAP1",7.9183160487292,7.87443812253181
"SREBF2",32.0578439801834,35.6929184160916
"FAM129C",0.0901607444632667,0.152713158782675
"LINC02369",0,0
"RNF220",6.98941131831081,9.66046270344103
"PENK",3.36412049440933,2.74318721458733
"SNORD116-13",1.29909872674463,1.00018064862803
"MUL1",2.79428782733751,4.81848035754134
"ZKSCAN4",2.27711494713175,3.28031177503717
"MIR181D",0.218096866533771,0.671654158202766
"RND2",4.77052449965839,5.61583933532444
"KLK7",4.95941880398979,0.52926568423702
"TTTY19",0,0
"CCDC173",0.146991045557421,0.233196561486918
"DNAL4",4.47574260917945,4.43042983614491
"RHBDF2",0.556676187500192,0.186053246018617
"XXYLT1-AS2",0.0381113146876615,0.0391227124463346
"ZNRF1",1.4255635733305,2.05779082981555
"CP",1.7323096919543,0.954302479255657
"JAZF1",23.2642082931209,19.8835249477503
"FANCA",4.58500723586679,4.74763920324517
"GTF3A",18.7977551183469,18.6527080867096
"MIR323A",0,0
"ZBTB41",16.1156823361895,12.9430836596342
"SLC22A9",0,0
"RNF44",8.44115792817799,8.85483843032714
"PRR35",2.44049999974635,4.33231076382263
"PLPP5",7.60457304402539,8.91303515773968
"MICA",6.95012374136431,1.90255095162326
"LINC01344",0,0
"MRPS18C",4.81408718468131,4.87250630276964
"SYT1",139.513280970753,127.005795248328
"S100A14",0.421164348372967,0.456360160219734
"SGSM3",23.2018487901109,18.2940099910483
"LOC100130172",0.11923092863179,0.220311140479918
"BRD3",6.73543769756344,7.83756063442068
"GBP1P1",0.0889264009378767,0.169531753934117
"TTC39C",1.40500744319877,1.75806192290841
"PDGFA",3.3974983805203,2.99997973079212
"NKG7",0.543259467547756,0.36084948891678
"RAPGEF4-AS1",0.332182806493644,0.388032515396423
"LINC02185",0.0814149065807264,0.0835754947082461
"STK4",3.92793057445135,3.44745462138676
"SMIM15",8.41873532783421,8.97127536914079
"LINC02423",0,0
"LOC100507384",0.00920211601944151,0.00944632169939216
"RNU5D-1",0,0
"LGALS12",0.0263253486476886,0.0270239705356179
"MIR128-2",0,0
"B3GAT3",14.668900614675,17.1046819108041
"FGF6",0,0
"LINC01124",0,0.0434655737712702
"CD59",29.8550867647299,37.6358277149464
"IL22RA1",0.170860733181567,0.142508465065419
"ADSS",13.5459214207693,16.5325368681021
"MRGBP",3.48108008331572,3.25361414404468
"KDM5C",13.0206103505931,15.513592270733
"ENKD1",9.85937861596562,8.01438767844287
"FBXL19-AS1",0.400810262693422,0.551183666315558
"CASP10",0.393251786195401,0.492499236650041
"FRG1",13.5130620926056,12.3263817801625
"LIMA1",43.8279756919998,46.7439184000565
"FOXN1",0.0082153617583521,0.00843338096176143
"BTBD1",22.8269314530291,23.9330026224357
"UNC93B1",0.134743047193356,0.311217428434427
"ILF3",23.2078058965885,26.7567833473473
"SLC43A3",0.978997579331134,0.780895230055685
"OSTCP1",0,0.0250181130162531
"SLC39A10",6.20738933318446,8.76222063878306
"EPHX1",7.02901504063983,9.19677006840534
"HOXB4",0.0159059199974057,0
"HYKK",0.293190671113911,0.510576418959699
"CST2",0,0
"LINC01696",0,0
"RCC2",14.5703084534258,14.9644090647372
"AGTRAP",0.417205422716347,0.655012213968037
"ANKRD7",0.137466247128417,0.120955135949759
"KLF15",1.40583647325385,2.43396021140848
"GLS",47.0917009093193,36.5993990127449
"ITGB4",0.490548594790571,1.44718738233671
"TRAM1",8.40595264316738,10.7012623705194
"CFAP45",0.682954759202893,0.514124605161432
"LMNA",3.2552791716838,3.64026617559355
"C19orf48",1.57838899355091,1.85578153928486
"PLEC",3.53641418445763,4.03823942499448
"DDB2",6.41272483593997,3.70797351078056
"TMEM185A",3.42933855435342,3.2111267043971
"IPO7",25.4953280277312,24.584334504055
"ABCA9-AS1",0.329771215250561,0.37955573332551
"ADCY10",0.30662877586789,0.179866335899226
"CREB3L3",0.0111573079593453,0.0114534005070673
"C10orf67",0.0239917060503666,0.0295540773000735
"LINC01495",0,0
"GPR65",0.1585808264403,0.061045966170132
"LOC388780",0.0547239390386934,0
"NEURL3",0.119660675671312,0.0859853607951479
"GNGT1",0,0
"NOL8",3.25274583132647,3.9139806779479
"MIR1283-2",0,0
"TRDMT1",1.84636025017061,2.43689007014564
"LINC00581",0.0301810815304309,0
"REEP1",10.6854492297218,8.74556967655372
"DLGAP5",0.0162963025443832,0.041821934221334
"MIR6757",3.46426327131902,2.22262366361785
"AR",0.0420999509097674,0.0792315316173439
"HKR1",14.4314844950611,15.1764187383659
"ACSBG1",10.9351595861435,12.6266629183784
"SERPINF2",0.203606614753844,0.470272332233964
"CNKSR2",32.9047555291583,34.6347472096137
"PEX7",2.47501316005408,3.39316508515479
"MYO1B",0.485816318141678,0.704627424335033
"LINC01005",0,0
"RUNDC3A-AS1",6.59744030411735,4.68910653652548
"MIR6841",0,0
"FAM171B",18.7655769904992,21.3062856058922
"TBCK",5.07667954555066,5.131356370697
"MIR487B",0,0
"S100A8",3.44532346218159,1.82935625593994
"SWAP70",2.55573734211444,1.29684990175377
"ZRANB3",0.485148882703098,0.582149394900851
"LINC00940",0.114431249547293,0.0913640195342486
"HIST1H4C",0.755567765210097,0.705108196733939
"MDM4",10.9848663321327,10.2677217628959
"LOC105378470",0,0
"C20orf144",0.0122355735934179,0.0753616868745119
"HIST3H2BB",2.97023207193517,2.9582331198
"PDGFC",0.160267856508814,0.356462261088005
"ITPK1",7.60306962322106,10.0024946050616
"HEXIM1",10.4328453580317,11.1016347624939
"IRF2",4.28627535611732,5.27609201381531
"GAREM1",5.31020337101549,6.40355263762204
"LOC101929552",0.166365649861507,0.136624528097667
"ZIM3",0,0
"MOGS",11.4010575332301,11.7889773504955
"MLX",8.01878526118565,9.67913726552078
"OR11H12",0,0
"RAB5IF",12.881373136251,14.3352633154712
"PMP2",8.82796634765104,17.7249308961409
"BANK1",1.6242962921309,1.5575729892697
"HPCAL1",29.0504886350052,26.4084895327985
"RNFT1",5.71389407614954,7.43568643828517
"GJA9",0.27598743003763,0.342956125829998
"SLC36A1",19.4300873604527,16.5577183825597
"MIR548I2",0,0
"LINC01266",0.469269527795853,0.504303764265292
"PIGY",47.503909662298,44.1001310878941
"LINC02324",0.0207207147816412,0.0638118028250895
"MGC12916",0.198953981759317,0.241367242889251
"BORA",3.58851071931436,3.27978125940824
"SMPD1",10.7348070787437,13.6519203006916
"RNF169",3.71246978590094,3.73649659334064
"NNMT",0.481098226656714,0.325741145356532
"CENPX",12.3927739412837,10.4377659155321
"SMCO2",0.0453173974445803,0.0930400603374914
"MIR3149",1.07997364030578,1.47817862929765
"SLC6A4",0.162596632847603,0.162519209887337
"MIR2052",0,0
"C12orf56",0.114001577946522,0.273062885417585
"MYB",0.0163185530940069,0.0111677431487079
"STRC",10.7994751296478,8.31084343652534
"KDM3B",12.7646526444097,14.4364725502512
"TTTY18",0,0
"HELZ",7.96869495821549,7.14517435412049
"LOC105371046",0.123213487485058,0.126483326012067
"SLTM",15.6813973190458,19.447916184577
"PLEKHB1",20.1819845981759,28.6452170306845
"JMJD8",18.5736007148084,20.3508397527467
"METTL26",7.69023852831946,6.60374283269015
"HCN3",16.1903449422173,10.6433524333498
"PJA2",81.8143343234777,86.1255805763969
"WEE1",0.743828581500066,0.673932019835377
"ASPA",1.72007417680179,3.03368766604704
"CBR3",1.78917788713333,2.51884673187419
"OR5H14",0,0
"ZNF575",0.880984083779337,0.971000952485564
"LOC101928174",0.280057805668607,0.267663082438271
"SUSD1",0.400009361713385,0.322633776846464
"EMP2",1.39834164392884,0.981595048137353
"SOX6",0.0912994623603379,0.25305039022123
"MIR548AN",0,0
"LINC01441",0,0
"NAALADL2",0.158277478773478,0.166991118693831
"RHOG",2.07914117209635,2.7195334658543
"DCAF17",4.12854491531983,5.34370165185761
"LINC02482",2.6905504435422,2.54390338750574
"PKDCC",0.578554031681432,0.484503644991448
"OR8B12",0,0
"AOX1",0.521650334659337,0.425082776270757
"ZNF516",0.549077507360851,0.447932917968986
"RSPO4",0.176408978391891,0.169772361021732
"DHDH",1.13325633609638,0.879591492410468
"ACSM2A",0.00364692673198176,0
"AK9",1.38773796448746,1.12082038224151
"ALG1L2",0.0597984070349431,0.0409235577824234
"B4GALT4-AS1",0.549251299910415,0.507444593789222
"TEX2",8.12858101486949,12.9245541598827
"NECTIN3-AS1",0.0358910158740259,0
"ZNF385D-AS1",0,0.0870133519373797
"SLC17A1",0,0
"ZNF600",12.1142556144216,8.48100635388368
"LINC01091",0.00384101693214122,0.0039429498081921
"REL",3.86001418212297,4.1968190225861
"NPS",0,0
"NOP14-AS1",2.52489181303641,3.06935215034148
"ZNF697",0.79425159211009,1.17431776744292
"STK38",18.3319686658243,13.9294360878278
"NDUFB4",57.60736047882,58.665263257696
"MIR6876",0,0
"SEMA6B",6.3727093705653,4.94286918918532
"BTN3A1",12.4860554385548,6.96718591364471
"ZNF543",0.979915956768295,1.64300423212724
"ZNF700",6.16670697193785,6.19173799150667
"FAT1",1.72327128498567,3.51146235675833
"MRPL48",4.54388362220461,5.23791215501296
"PPP1R26-AS1",0.0557746386682363,0.0572547855747958
"TNFSF14",0.10005615978276,0.0128389311669847
"AAGAB",8.41109655664534,8.16218384792196
"ALMS1-IT1",0.255257177442942,0.101901018464872
"FAM43B",1.51022752448151,1.1567667325501
"SLC30A8",0.014275810184007,0.00488488717278648
"NR1H2",4.27529133333945,5.75359270364512
"PSG4",0,0.0342214609348875
"ARL13A",0.116791937648703,0.0999094676153952
"GNAQ",20.0171732155494,23.2644221712556
"CLTB",18.3466635288565,21.5262028368772
"NSFL1C",7.62651114409983,9.35523433829264
"KRTAP10-9",0,0
"EVX1",0,0
"IPO9",8.13749336723338,14.4672933995423
"TCF19",7.40647835420181,5.0889161247888
"MORC1",0,0.00814883277309414
"DPP8",12.0617328261435,11.4896866207098
"DXO",17.2801581743543,18.5293233334231
"DCAF7",13.3831866549122,14.1208774525997
"TNNI2",0.276148527866235,0.538606214972828
"SLC49A3",1.22048458291742,0.916453978092353
"WWP1",8.79967158371626,7.43084549659358
"NOXRED1",0.071940459185698,0.233857112600562
"STX2",9.51834946767127,8.70817145627938
"KRTAP6-2",0,0
"OR52E8",0,0
"MIR4273",0.711411207503014,0.730290632331579
"MIR519A1",0,0
"USP17L26",0,0
"PPP1R42",4.68772558330653,4.62127912139423
"ZBTB38",8.6556112455671,9.08774216628864
"MIR4789",0,0
"COG7",4.29303820544301,3.96203266843119
"CTNND2",18.3246175783138,16.6835708991314
"HMGN3-AS1",3.16440341585862,2.50916557381543
"CCL18",0.0213881680136912,0.0658673011265419
"GTPBP6",9.17346030727571,13.8252590962853
"SPINK8",0.538365238110389,0.276326185206544
"UBE2E1-AS1",0.30724185825323,0.0788488600460831
"GRIA3",2.78332503268607,3.0605980325383
"OR4D1",0,0
"TRMT10A",1.00984975241807,1.40087721205418
"CAMSAP1",13.9438901636317,14.7966245244151
"FPR2",0.0726793071449025,0.0248693566685889
"ABHD4",2.459350292277,2.33621229310987
"VEPH1",0.916346263921337,0.388433497758298
"SHISA7",2.45596504316345,3.28756841620384
"EFR3A",41.9187315793627,40.8236823769205
"CD52",0.25565151414012,0.393653987909215
"ARFGEF1",5.89464269945447,5.75453565210274
"GHSR",0,0
"MOB4",10.2796932302042,13.6225721863416
"UBE2F",4.53335796834035,6.1156240069485
"RASAL2",1.04104414919944,1.58484537749445
"LINC02541",0,0
"METTL5",12.4001580733981,11.6051210850932
"SERP2",5.1633612600608,5.92115248549486
"GPHN",18.0907121010347,16.1964773100953
"TRMT12",3.1789185488423,3.81593303380465
"SMIM15-AS1",0.412904494807026,0.693592610606374
"OR5K4",0,0
"TMEM176B",1.60040560677282,0.728445532199362
"SNORD113-4",0.398390276201688,0.408962754105684
"LINC01239",0,0.0119440056689744
"PCDH11X",0.0359218368408563,0.0316072545036596
"LYAR",1.55903051165602,2.57916355273637
"MAP3K7CL",0.232549360691445,0.586570994881402
"LINC00578",0,0.0248559210355967
"EFNA3",3.41209063169073,2.08873067183364
"DGKG",11.4476418863019,11.4999819814561
"BCAT2",6.02441698143778,6.48070782093677
"AMN1",10.9697604221732,11.5680779036937
"RWDD1",13.3139481795445,13.9839100468867
"TMEM44-AS1",0.640842267348559,1.12382526262286
"MAPK1IP1L",9.08606901397309,11.0126740489177
"CEBPG",13.933724747453,13.7541656249327
"PCYT2",3.40511915065818,4.68732865188551
"TUNAR",6.29715509896141,3.50111155937227
"BBS2",8.81648146326153,10.9010133178764
"GDF7",0.0367782591631469,0.103824270839221
"MSMO1",18.6797100459713,14.8482327735466
"C10orf142",0.122027359980097,0.161055927083627
"ELL3",6.45309249472526,4.81383241811899
"IGFN1",0.083847408741689,0.129108825887607
"LOC105369595",0,0
"LINC00310",0.00910953375461176,0.084161542384554
"IKZF1",0.195449031660681,0.0532938993749742
"GNAI3",2.03087557999701,1.83532081633871
"TRAPPC5",4.75938991987287,3.16515096778742
"CRP",0.0444852665733894,0.03044387747685
"MIR3138",0,0
"AGAP6",15.1098337350545,17.8015274769737
"ARHGEF10L",20.6941757261987,16.3543247963972
"NAPEPLD",15.3604979856761,13.1353795575407
"NPTXR",25.8964011229131,26.1965249647573
"KRTAP13-3",0,0
"MIR6763",0,0
"SMIM21",0,0.00765083725565636
"OR5K1",0,0
"OR4E2",0,0
"LINC01806",0.0125701601662291,0.0258074939486128
"LOC101927151",1.70290338835481,1.7779259977168
"IFT81",4.94788779865051,5.11422373442655
"MRPS36",9.80352542417879,11.887985940425
"MIR1322",0,0
"OMA1",2.20196884775274,2.82963067492435
"RALBP1",17.7211260136109,12.7580116050342
"AVL9",6.37043633645672,5.87410911301891
"PRLHR",0.016107423566106,0.0881860386211718
"STX17-AS1",0.109048433266885,0.167913539550692
"ACOT12",0.061127804245349,0.0376500080498277
"DIP2A",8.5293780089651,6.81906251866858
"PTDSS1",7.67510416939789,6.87992941378745
"HSPB6",0.711411207503014,0.908410298753916
"ERRFI1",16.35294056578,13.8046911502946
"CHMP2B",11.8035625136704,11.8403012437069
"ROCR",0.11066396561158,0.170401147544035
"MIMT1",0.641762557817404,0.658793647348068
"SMCO3",0.042603522882785,0.072890224709901
"ZNF436",6.17042316453092,6.1595824645016
"MYLPF",0.48063170051142,0.685259306477353
"CKMT1B",110.312200902446,142.913036204194
"POMK",1.01879239518812,1.51972041016897
"ZNF630-AS1",0.0752626466375984,0.0772599661408724
"PCDHGA12",34.8746628076867,45.1642667696153
"HECTD1",16.3447248978422,17.1497620644422
"SNX29",1.51009590886327,1.98182959703365
"MID1IP1-AS1",0.238398436556861,0.407875087206467
"SPATA31D1",0.00579280161208348,0
"RPUSD3",4.98919011754077,5.56320874367774
"CRYGC",0,0
"LYSMD4",9.24647257692964,10.5201845908703
"BTN3A2",1.58688543701467,1.91211284847056
"ADAM30",0,0
"SERTM1",0.037267565594171,0.0382565719462754
"GSTA4",54.6069430310934,48.9204066894007
"ITGA10",2.25985623446685,2.19849834980073
"MED24",12.4203690677358,10.7409996535801
"LOC155060",9.15756622947804,6.36999466562413
"G6PD",3.00484442619095,3.71308189390912
"TEX10",5.3701209589919,5.59711798502305
"MTPAP",1.89658822093158,2.63729107238571
"ENTHD1",0,0
"HNRNPCL3",0,0
"IL15RA",0.254886459044833,0.0759630872375721
"SNORD115-34",0,0
"FN3K",7.30776584897337,7.74726704898036
"TMEM179B",3.2156167012937,4.85916641325437
"DESI2",14.8810944666637,13.4371187036684
"LAMTOR5",17.6422829599366,17.3269709575555
"ACADL",0.170427051763213,0.181947837213344
"PRPS1",25.6987938036681,28.6677509539215
"LAMC1",4.50712767865578,4.37496736413915
"ZFAND5",46.2444518823652,45.2494412640328
"CD2AP",9.9228743805827,8.12806658748781
"GARNL3",11.5880410406267,12.3701214689522
"PLA2G10",0.267735400673177,0.109936224221958
"LOC440028",0,0.0116535739201848
"MIR5580",0,0
"ZNF888",1.13877438297216,0.612330802426841
"NEMP2",2.07564938413623,2.01314283189579
"KIF26A",0.0176905096004302,0.0590199356502431
"ALDH2",7.12860378481261,7.11267012156028
"TTC6",0.00357364797453972,0.00366848541537212
"RPL7L1",18.0982136614866,16.7638593404059
"HDHD5",6.83421730903118,7.09636545566286
"ZPBP2",0.0130192900719506,0.0133647958858067
"ABRA",0.108454703140205,0.189265884386478
"MYPOP",3.98390276201688,3.86242601099813
"SPATC1",0.20842540608459,0.259804440201668
"PPARGC1B",3.20375142589068,5.03548677760665
"FSTL5",60.8633211877873,50.5704783753374
"GAP43",94.8920969333297,93.2658470611406
"MIR4491",0,0
"SPATA5L1",4.04414086895871,3.64716490192606
"CYP11A1",0.17973780722362,0.175721607321262
"TMEM246",14.655224195943,17.098873770798
"PRDM14",0,0
"DIMT1",8.2056027178051,9.19509404306143
"RWDD2B",3.27395838174583,4.09263904881904
"VSIG10",1.65677872348546,1.80359921196908
