"geneid","coef"
"S1PR5",-2.07638348628795
"F13A1",0.375017765593173
"MRPS26",2.51092603905529
"SESTD1",0.878446854611824
"USP47",-0.0478832573657738
"MXRA7",0.097955856251855
"CREB3L2",-0.933990391987176
"PLAUR",-0.829477470682384
"LYRM4",5.68291027592082
"APOBEC3C",0.0796432443988097
"AUTS2",1.51611253850201
"ITM2A",0.324818732999104
"IGIP",0.113902271535387
"PNN",1.57964540334882
"C12orf75",0.0399812478531522
"CPM",0.291858653658848
"WDFY2",-2.54689565346705
"LOXL3",0.626239600614846
"UBAP2",-0.894915376055508
"DEFA4",-0.0929606004184686
"WDR74",-0.486975241797048
"NFKB1",-0.178348298908802
"NCEH1",-0.921390913384924
"CXCR6",-0.478869161263123
"HNRNPA0",0.0249416924003969
"DDX31",-0.531590771346846
